userid,user,pageid,revid,parentid,ns,title,timestamp,top,comment,size,new,minor,texthidden,suppressed,commenthidden
717938,Braveheidi,1168876,212661094,212661054,0,Islam en Bulgarie,2024-02-21T07:17:43Z,,/* Histoire */C'est-à-dire ? Des écoles coraniques ont-elles été ouvertes dans ces villages ? Des mosquées construites/restaurées ?,10867,,,,,
717938,Braveheidi,1168876,212661054,212660986,0,Islam en Bulgarie,2024-02-21T07:13:16Z,,/* Histoire */Refnec et dmande de précision,10852,,,,,
717938,Braveheidi,1168876,212660974,212660946,0,Islam en Bulgarie,2024-02-21T07:06:08Z,,/* Édifices et communauté */Sans source,10807,,,,,
717938,Braveheidi,1168876,212660946,212660911,0,Islam en Bulgarie,2024-02-21T07:02:48Z,,/* Composition */Refnec,10760,,,,,
717938,Braveheidi,1168876,212660911,212660550,0,Islam en Bulgarie,2024-02-21T06:58:43Z,,Plus neutre. Il n'y a pas de raison de qualifier cette proportion d'importante.,10735,,,,,
717938,Braveheidi,4875454,212660702,212660673,0,Le Point,2024-02-21T06:33:36Z,,"Déplacé un élément. Par ailleurs, pourquoi mettre les chroniqueurs avant les journalistes ? D'autant que les personnes citees ne sont pas des journalistes, non ? /Faire une autre sous-section pour les chroniqueurs, séparée de celle des journalistes ?",43561,,,,,
717938,Braveheidi,4875454,212660627,212660510,0,Le Point,2024-02-21T06:22:42Z,,/* Accusations d'islamophobie */Coquille ?,43561,,,,,
717938,Braveheidi,4880627,212652558,212652468,0,"Bondage et discipline, domination et soumission, sado-masochisme",2024-02-20T21:27:14Z,,Au vu des différentes sections sans aucune source,64520,,,,,
717938,Braveheidi,4880627,212652468,212652458,0,"Bondage et discipline, domination et soumission, sado-masochisme",2024-02-20T21:23:45Z,,/* Code de sécurité */Anecdote sans intérêt encyclopédique et qui ne 'ous apprend rien sur les codes de sécurité.,64488,,,,,
717938,Braveheidi,4880627,212652324,212652252,0,"Bondage et discipline, domination et soumission, sado-masochisme",2024-02-20T21:19:11Z,,/* Communautés */Rumeur en l'absence de sources,64746,,,,,
717938,Braveheidi,4880627,212652252,212652136,0,"Bondage et discipline, domination et soumission, sado-masochisme",2024-02-20T21:17:13Z,,/* Santé et sécurité */Absence de source constatée,64854,,,,,
717938,Braveheidi,4880627,212652136,212652047,0,"Bondage et discipline, domination et soumission, sado-masochisme",2024-02-20T21:14:20Z,,"/* Pratiquants */Cela ne nous renseigne en rien sur les pratiquants du BDSM. Des acteurs dans un film peuvent difficilement être confondus avec des ""pratiquants"" .",64806,,,,,
717938,Braveheidi,4880627,212652047,212651966,0,"Bondage et discipline, domination et soumission, sado-masochisme",2024-02-20T21:11:17Z,,suppression synthèse inédite.,65148,,,,,
717938,Braveheidi,4880627,212651966,212651843,0,"Bondage et discipline, domination et soumission, sado-masochisme",2024-02-20T21:09:05Z,,/* Domination / soumission */Section sans source.,66010,,,,,
717938,Braveheidi,4880627,212651843,212569715,0,"Bondage et discipline, domination et soumission, sado-masochisme",2024-02-20T21:05:19Z,,/* Sadomasochisme */Suppression synthèse inédite,65963,,,,,
717938,Braveheidi,14083385,212651376,212648641,0,Thaïs d'Escufon,2024-02-20T20:50:05Z,,"/* Engagements associatifs et politiques */Plus neutre. On est pas obligé de le croire, mais ça c'est une autre histoire...",20890,,,,,
717938,Braveheidi,11372898,212651097,212650979,0,États généraux de l'alimentation,2024-02-20T20:42:03Z,,/* Application */Mouvement social pas terminé en janvier,17270,,,,,
717938,Braveheidi,11372898,212650979,212650859,0,États généraux de l'alimentation,2024-02-20T20:38:35Z,,"/* Application */Dire que des questions sont en suspens est un point de vue, non neutre. On peut mettre que telle ou telle personne regrette que la loi ne concerne pas également tel ou tel aspect de la politique agricole. Perso, je mettrais ça plutôt dans la section précédente, en disant que la loi ne comporte pas de dispositions relatives à... (en remettant la même source ou une autre).",17253,,,,,
717938,Braveheidi,11372898,212650859,212650811,0,États généraux de l'alimentation,2024-02-20T20:33:17Z,,/* Application */Neutralisation du ton; parler de difficultés d'applicarion est un point de vue; pas autorisé,17931,,,,,
717938,Braveheidi,11372898,212650811,212650757,0,États généraux de l'alimentation,2024-02-20T20:31:49Z,,/* Difficultés d'application */Absence de lien causal,17946,,,,,
717938,Braveheidi,11372898,212650757,212650667,0,États généraux de l'alimentation,2024-02-20T20:30:04Z,,/* Difficultés d'application */Demande de précision,18526,,,,,
717938,Braveheidi,11372898,212650667,212442484,0,États généraux de l'alimentation,2024-02-20T20:26:17Z,,"/* Difficultés d'application */Demande de précision. J'imagine qu'il s'agit de la FNSEA, mais il faut le mettre ( l'article est destiné à tous les francophones, donc pas qu'aux personnes qui savent quel est le principal syndicat agricole français).",18513,,,,,
717938,Braveheidi,16120465,212648143,212647925,1,Discussion:Racines chrétiennes de la France,2024-02-20T18:42:43Z,,/* Proposition pour reprise de l'article */ Réponse,26400,,,,,
717938,Braveheidi,16120465,212647925,212646426,1,Discussion:Racines chrétiennes de la France,2024-02-20T18:32:36Z,,/* Proposition pour reprise de l'article */ Réponse,25453,,,,,
717938,Braveheidi,15534980,212647786,212647523,0,Racines chrétiennes de la France,2024-02-20T18:25:52Z,,"/* Origine et utilisation */Synthèse inédite ; et cela ne nous explique en rien en quoi les *racines chrétiennes de la France"" sont utilisées comme un slogan politique, ni dans quel but. // Les développements sur l'essor du christianisme ou son influence dans la société française sont à mettre dans un article sur l'histoire du christianisme en France.",10685,,,,,
717938,Braveheidi,15534980,212647523,212647393,0,Racines chrétiennes de la France,2024-02-20T18:15:13Z,,"/* Origine et utilisation */Suppression synthèse inédite. Par ailleurs, s'il s'agit d'une thématique récurrente, il faut des sources secondaires neutres qui font état de cette  récurrence ( et seulement si c'est bien l'ensemble des sources secondaires neutres qui font état d'une récurrence).",10905,,,,,
717938,Braveheidi,15534980,212647393,212647174,0,Racines chrétiennes de la France,2024-02-20T18:10:34Z,,"/* Origine et utilisation */Neutralisation. Seuls les proposants sont a priori de l'avis qu'une telle ""clarification"" est/ était nécessaire. // A compléter en indiquant ce qu'il est advenu de cette proposition.// Possibilité par contre de mettre les raisons avancées par les proposants, pour autant que cela soit clair qu'il s'agit là d'un discours rapporté.",11018,,,,,
717938,Braveheidi,15534980,212647174,212647078,0,Racines chrétiennes de la France,2024-02-20T18:01:16Z,,"/* Origine et utilisation */A remettre si sources disponibles ; Mari e Le Pen a-t-elle réellement pris ses distances avec la notion de ""racines chrétiennes de la France""?",11206,,,,,
717938,Braveheidi,15534980,212647078,212647002,0,Racines chrétiennes de la France,2024-02-20T17:58:34Z,,/* Origine et utilisation */Refnec. Et voir si cette expression n'est pas antérieure.,11303,,,,,
717938,Braveheidi,15534980,212647002,212646856,0,Racines chrétiennes de la France,2024-02-20T17:56:26Z,,/* Origine et utilisation */Refnec,11292,,,,,
717938,Braveheidi,15534980,212646856,212646771,0,Racines chrétiennes de la France,2024-02-20T17:50:22Z,,"/* Origine et utilisation */Suppression synthèse inédite. Par définition, le rôle des historiens n'est pas de"" reconnaître"" telle ou telle thèse mais d'étudier l'histoire ( ici l'histoire du christianisme ou des religions en France) à partir des sources disponibles ; idem en ce qui concerne la laïcité et la loi de 1905.",11268,,,,,
717938,Braveheidi,15534980,212646771,212646616,0,Racines chrétiennes de la France,2024-02-20T17:46:24Z,,/* Origine et utilisation */Cherry picking. Synthèse inédite. Le commentaire d'une journaliste ne peut être présenté comme relevant d'une analyse historique.,11756,,,,,
717938,Braveheidi,15534980,212646616,212646562,0,Racines chrétiennes de la France,2024-02-20T17:41:56Z,,/* Fondements */Synthèse inédite,12476,,,,,
717938,Braveheidi,15534980,212646562,212646331,0,Racines chrétiennes de la France,2024-02-20T17:40:02Z,,"/* Historique */Suppression passage non neutre. Les bâtiments religieux, ce n'est pas ce qui manque. On peut prendre des ruines antiques et attester des origines ""juives"" ou ""païennes"" ou chretiennes, etc. Un article wikipédia n'a pas à présenter une thèse et à fournir des arguments en sa faveur .",12611,,,,,
717938,Braveheidi,16120465,212646426,212455552,1,Discussion:Racines chrétiennes de la France,2024-02-20T17:34:47Z,,/* Neutralité de la page */ Réponse,24853,,,,,
717938,Braveheidi,15534980,212646331,212521431,0,Racines chrétiennes de la France,2024-02-20T17:31:08Z,,"/* Historique */Non, dans l'historique sur ""les racines chrétiennes de la France"", l'historique ne peut se référer qu'au contexte historique dans lequel ce concept a émergé ; no le christianisme ni le christianisme en France ne constituent des ""articles détaillés"" sur ce point.",13091,,,,,
717938,Braveheidi,13832719,212605760,208359433,3,Discussion utilisateur:Furmarley,2024-02-19T12:23:38Z,,/* Sondage */ nouvelle section,39523,,,,,
717938,Braveheidi,11198768,212516743,212516718,0,Camps de concentration britanniques en Afrique du Sud,2024-02-16T12:11:54Z,,/* Fièvre typhoïde */Syntaxe,49804,,,,,
717938,Braveheidi,11198768,212516718,212516458,0,Camps de concentration britanniques en Afrique du Sud,2024-02-16T12:10:41Z,,"/* Fièvre typhoïde */Ajout de contenu, la référence est l'article de 2010 de Van Heyningen, tool for modernisation.",49798,,,,,
717938,Braveheidi,11198768,212516458,212492818,0,Camps de concentration britanniques en Afrique du Sud,2024-02-16T11:58:28Z,,"/* Fièvre typhoïde */Chgt titre de section/ il y a aussi eu des cas de typhus, mais c'est sur la fièvre typhoïde dont je dispose d'infos supplémentaires. J'avais confondu les 2 lors de l'écriture de mon plan d'article.",48964,,,,,
717938,Braveheidi,16143779,212516360,212516332,4,Wikipédia:Contestation du statut d'administrateur/LD,2024-02-16T11:52:55Z,,/* Contestations */ Réponse,12066,,,,,
717938,Braveheidi,3625195,212516315,207480996,3,Discussion utilisateur:Fritz Joubert,2024-02-16T11:50:23Z,,/* Boer=d'ascendance européenne ? */ nouvelle section,39264,,,,,
717938,Braveheidi,16143779,212495678,212494512,4,Wikipédia:Contestation du statut d'administrateur/LD,2024-02-15T17:55:48Z,,/* Contestations */ Réponse,6389,,,,,
717938,Braveheidi,11198768,212492818,212492778,0,Camps de concentration britanniques en Afrique du Sud,2024-02-15T16:12:19Z,,/* Rougeole */Retour à la ligne,48954,,,,,
717938,Braveheidi,11198768,212492778,212492484,0,Camps de concentration britanniques en Afrique du Sud,2024-02-15T16:10:57Z,,/* Rougeole */Ajout de contenu sourcé,48952,,,,,
717938,Braveheidi,11198768,212492484,212492385,0,Camps de concentration britanniques en Afrique du Sud,2024-02-15T16:00:13Z,,/* Rougeole */Ajout de contenu,48647,,,,,
717938,Braveheidi,11198768,212492385,212492270,0,Camps de concentration britanniques en Afrique du Sud,2024-02-15T15:56:44Z,,/* Rougeole */Ajout source,48428,,,,,
717938,Braveheidi,11198768,212492270,212457896,0,Camps de concentration britanniques en Afrique du Sud,2024-02-15T15:51:30Z,,/* Rougeole */Ajout de contenu,48344,,,,,
717938,Braveheidi,16076368,212491357,212465338,3,Discussion utilisateur:Sherwood6,2024-02-15T15:16:26Z,,/* Remerciement */ nouvelle section,20325,,,,,
717938,Braveheidi,16113625,212380044,212379930,4,Wikipédia:Sondage/Mention du nom de naissance pour les personnes trans,2024-02-12T00:44:06Z,,/* Réponses 3.2 */,28678,,,,,
717938,Braveheidi,16113625,212379930,212379836,4,Wikipédia:Sondage/Mention du nom de naissance pour les personnes trans,2024-02-12T00:37:43Z,,/* Réponses 3.3 */,28357,,,,,
717938,Braveheidi,16113625,212379836,212379743,4,Wikipédia:Sondage/Mention du nom de naissance pour les personnes trans,2024-02-12T00:31:21Z,,/* Réponses 3.1 */,27934,,,,,
717938,Braveheidi,16113625,212379743,212379472,4,Wikipédia:Sondage/Mention du nom de naissance pour les personnes trans,2024-02-12T00:27:09Z,,/* Réponses 2 */,27796,,,,,
717938,Braveheidi,16113625,212379472,212379362,4,Wikipédia:Sondage/Mention du nom de naissance pour les personnes trans,2024-02-12T00:16:25Z,,/* Réponse 1bis */,27371,,,,,
717938,Braveheidi,16113625,212379362,212379308,4,Wikipédia:Sondage/Mention du nom de naissance pour les personnes trans,2024-02-12T00:12:41Z,,/* Oui 1 */,27070,,,,,
717938,Braveheidi,16113628,212379258,212378973,5,Discussion Wikipédia:Sondage/Mention du nom de naissance pour les personnes trans,2024-02-12T00:09:05Z,,/* Lancement */ Réponse,359879,,,,,
717938,Braveheidi,16113628,212377039,212376978,5,Discussion Wikipédia:Sondage/Mention du nom de naissance pour les personnes trans,2024-02-11T22:51:51Z,,/* Lancement */,359560,,,,,
717938,Braveheidi,11198768,212375826,212374746,0,Camps de concentration britanniques en Afrique du Sud,2024-02-11T22:25:16Z,,/* Précédents historiques */ cf titre de l'article,44884,,,,,
717938,Braveheidi,11198768,212374746,212372882,0,Camps de concentration britanniques en Afrique du Sud,2024-02-11T22:04:37Z,,/* Ladies Commission (Fawcett Commission) */,44912,,,,,
717938,Braveheidi,13478778,212374581,211811058,0,Liste de militants pour la paix,2024-02-11T22:01:13Z,,/* H */ Hobhouse est connue principalement pour cela,80571,,,,,
717938,Braveheidi,11198768,212372882,212372523,0,Camps de concentration britanniques en Afrique du Sud,2024-02-11T21:14:11Z,,"/* Bibliographie */ je mets déjà cette référence si qq veut déjà travailler là-dessus ; l'article parle de la situation des internés noirs (je n'ai pas encore lu, j'ai imprimé) ;à noter que l'article en afrikaans a toute une section sur ""les camps de réfugiés avec personnes noires"" dans leur article sur ""les camps de concentration sud-africains"", le problème c'est qu'ils n'ont rien sourcé.",44482,,,,,
717938,Braveheidi,11198768,212372523,206504199,0,Camps de concentration britanniques en Afrique du Sud,2024-02-11T21:00:38Z,,/* L'histoire effacée des Africains internés */,44145,,,,,
717938,Braveheidi,14823459,212360367,212360350,0,Namaqua Afrikaner,2024-02-11T14:39:32Z,,/* Élevage et diffusion */ virgule entre refs,10471,,,,,
717938,Braveheidi,14823459,212360350,212360238,0,Namaqua Afrikaner,2024-02-11T14:39:00Z,,/* Élevage et diffusion */ ajout d'une deuxième source,10466,,,,,
717938,Braveheidi,14823459,212360238,212360162,0,Namaqua Afrikaner,2024-02-11T14:34:28Z,,/* Description */ ajout source,10449,,,,,
717938,Braveheidi,14823459,212360162,212359178,0,Namaqua Afrikaner,2024-02-11T14:32:19Z,,/* Ancienne aire de diffusion */,10432,,,,,
717938,Braveheidi,14823459,212359178,212359019,0,Namaqua Afrikaner,2024-02-11T14:08:35Z,,/* Description */ ajout contenu,10392,,,,,
717938,Braveheidi,14823459,212359019,212358720,0,Namaqua Afrikaner,2024-02-11T14:05:15Z,,/* Ancienne aire de diffusion */ ajout info sourcée,10343,,,,,
717938,Braveheidi,14823459,212358720,212358697,0,Namaqua Afrikaner,2024-02-11T13:57:47Z,,/* Élevage et diffusion */ virgule entre refs,9752,,,,,
717938,Braveheidi,14823459,212358697,212357398,0,Namaqua Afrikaner,2024-02-11T13:57:08Z,,/* Élevage et diffusion */ précision,9748,,,,,
717938,Braveheidi,14823459,212357398,212355838,0,Namaqua Afrikaner,2024-02-11T13:18:40Z,,/* Aptitudes et utilisation */ ajout contenu sourcé,9516,,,,,
717938,Braveheidi,14823459,212355838,198292477,0,Namaqua Afrikaner,2024-02-11T12:25:52Z,,/* Aptitudes et utilisation */ ajout info sur rendement carcasse et maturation,8305,,,,,
717938,Braveheidi,16113628,212157954,212157785,5,Discussion Wikipédia:Sondage/Mention du nom de naissance pour les personnes trans,2024-02-04T20:57:37Z,,/* Risque de personnalisation du débat */ Réponse,136462,,,,,
717938,Braveheidi,16113628,212157667,212156838,5,Discussion Wikipédia:Sondage/Mention du nom de naissance pour les personnes trans,2024-02-04T20:47:18Z,,/* Position d'autres instances wikimédiennes */ Réponse,135436,,,,,
717938,Braveheidi,13184920,212156543,212156513,0,Barbara G. Walker,2024-02-04T20:05:16Z,,,10534,,,,,
717938,Braveheidi,13184920,212156513,212155837,0,Barbara G. Walker,2024-02-04T20:04:04Z,,/* Féminisme et néopaganisme */,10526,,,,,
717938,Braveheidi,13184920,212155837,212155164,0,Barbara G. Walker,2024-02-04T19:41:13Z,,/* Féminisme et néopaganisme */ ajout de contenu,10025,,,,,
717938,Braveheidi,13184920,212155164,212154820,0,Barbara G. Walker,2024-02-04T19:22:43Z,,/* Féminisme et néopaganisme */ ajout de contenu,9347,,,,,
717938,Braveheidi,13184920,212154820,212126678,0,Barbara G. Walker,2024-02-04T19:13:39Z,,/* Tricot */ ajout source (une interview de Barbara G. Walker),8760,,,,,
717938,Braveheidi,13184920,212110406,212110260,0,Barbara G. Walker,2024-02-03T12:24:10Z,,/* Tricot */ ajout source,8506,,,,,
717938,Braveheidi,13184920,212110260,212109953,0,Barbara G. Walker,2024-02-03T12:16:17Z,,,8477,,,,,
717938,Braveheidi,13184920,212109953,212109812,0,Barbara G. Walker,2024-02-03T12:02:55Z,,"Le contenu actuel de l'article a essentiellement été créé indépendamment de la version anglophone, mais au départ, le premier contributeur a fait une traduction de la version anglophone",8449,,,,,
